Date,SPY - Close,SPY - Volume,US New Daily Cases,US New Daily Deaths,US New Daily Tests,China New Daily Cases,China New Daily Deaths,US Unemployment Rate (%),US Quarterly GDP,Sitting President,Senate Majority Party,VIX - Open,VIX - Close,Season
11/21/16,220.149994,72402600,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.27,12.42,Fall
11/22/16,220.580002,67429000,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.26,12.41,Fall
11/23/16,220.699997,56620200,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.34,12.43,Fall
11/25/16,221.520004,37872300,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.52,12.34,Fall
11/28/16,220.479996,76572500,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.4,13.15,Fall
11/29/16,220.910004,69886700,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.07,12.9,Fall
11/30/16,220.380005,113291800,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.6,13.33,Fall
12/1/16,219.570007,79040500,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.4,14.07,Fall
12/2/16,219.679993,74840300,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,14.16,14.12,Fall
12/5/16,221,67837800,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.75,12.14,Fall
12/6/16,221.699997,59877400,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.19,11.79,Fall
12/7/16,224.600006,110738100,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,11.59,12.22,Fall
12/8/16,225.149994,99714400,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.1,12.64,Fall
12/9/16,226.509995,88005800,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.59,11.75,Fall
12/12/16,226.25,102016100,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.23,12.64,Fall
12/13/16,227.759995,110477500,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.46,12.72,Fall
12/14/16,225.880005,142501800,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.88,13.19,Fall
12/15/16,226.809998,124972600,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.07,12.79,Fall
12/16/16,225.039993,156420200,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.88,12.2,Fall
12/19/16,225.529999,90341100,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.5,11.71,Fall
12/20/16,226.399994,89838800,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,11.65,11.45,Winter
12/21/16,225.770004,67909000,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,11.44,11.27,Winter
12/22/16,225.380005,56219100,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,11.32,11.43,Winter
12/23/16,225.710007,36697800,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,11.38,11.44,Winter
12/27/16,226.270004,42672500,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,12.26,11.99,Winter
12/28/16,224.399994,64095000,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,11.89,12.95,Winter
12/29/16,224.350006,48696100,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.15,13.37,Winter
12/30/16,223.529999,108998300,0,0,0,0,0,4.7,19032.58,Barack Obama,Republican,13.2,14.04,Winter
1/3/17,225.240005,91366500,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,14.07,12.85,Winter
1/4/17,226.580002,78744400,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,12.78,11.85,Winter
1/5/17,226.399994,78379000,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.96,11.67,Winter
1/6/17,227.210007,71559900,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.7,11.32,Winter
1/9/17,226.460007,46939700,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.71,11.56,Winter
1/10/17,226.460007,63771900,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.59,11.49,Winter
1/11/17,227.100006,74650000,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.56,11.26,Winter
1/12/17,226.529999,72113200,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.48,11.54,Winter
1/13/17,227.050003,62717900,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.45,11.23,Winter
1/17/17,226.25,61240800,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,12.2,11.87,Winter
1/18/17,226.75,54793300,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,11.79,12.48,Winter
1/19/17,225.910004,66608800,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,12.58,12.78,Winter
1/20/17,226.740005,129168600,0,0,0,0,0,4.7,19237.435,Barack Obama,Republican,12.58,11.54,Winter
1/23/17,226.149994,75061600,0,0,0,0,0,4.7,19237.435,Donald Trump,Republican,12.3,11.77,Winter
1/24/17,227.600006,95555300,0,0,0,0,0,4.7,19237.435,Donald Trump,Republican,11.82,11.07,Winter
1/25/17,229.570007,84437700,0,0,0,0,0,4.7,19237.435,Donald Trump,Republican,10.79,10.81,Winter
1/26/17,229.330002,59970700,0,0,0,0,0,4.7,19237.435,Donald Trump,Republican,10.61,10.63,Winter
1/27/17,228.970001,59711100,0,0,0,0,0,4.7,19237.435,Donald Trump,Republican,10.57,10.58,Winter
1/30/17,227.550003,79737300,0,0,0,0,0,4.7,19237.435,Donald Trump,Republican,11.1,11.88,Winter
1/31/17,227.529999,75880800,0,0,0,0,0,4.7,19237.435,Donald Trump,Republican,12.29,11.99,Winter
2/1/17,227.619995,79117700,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.79,11.81,Winter
2/2/17,227.770004,69657600,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,12.37,11.93,Winter
2/3/17,229.339996,80563200,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.84,10.97,Winter
2/6/17,228.929993,57790100,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.37,11.37,Winter
2/7/17,228.940002,57931200,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.39,11.29,Winter
2/8/17,229.240005,51566200,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.19,11.45,Winter
2/9/17,230.600006,65955200,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.44,10.88,Winter
2/10/17,231.509995,66015900,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,10.85,10.85,Winter
2/13/17,232.770004,55182100,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.36,11.07,Winter
2/14/17,233.699997,71109000,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.17,10.74,Winter
2/15/17,234.919998,86785800,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,10.84,11.97,Winter
2/16/17,234.720001,84722400,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,12.02,11.76,Winter
2/17/17,235.089996,77204100,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.84,11.49,Winter
2/21/17,236.490005,88946100,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,12.05,11.57,Winter
2/22/17,236.279999,62115200,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.48,11.74,Winter
2/23/17,236.440002,74615900,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.66,11.71,Winter
2/24/17,236.740005,82381600,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.81,11.47,Winter
2/27/17,237.110001,56515400,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,11.78,12.09,Winter
2/28/17,236.470001,96961900,0,0,0,0,0,4.6,19237.435,Donald Trump,Republican,12.19,12.92,Winter
3/1/17,239.779999,149158200,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.31,12.54,Winter
3/2/17,238.270004,70246000,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.43,11.81,Winter
3/3/17,238.419998,81974300,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.96,10.96,Winter
3/6/17,237.710007,55391500,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.59,11.24,Winter
3/7/17,237,65103700,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.27,11.45,Winter
3/8/17,236.559998,78168800,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.49,11.86,Winter
3/9/17,236.860001,90683900,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.75,12.3,Winter
3/10/17,237.690002,81991700,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.97,11.66,Winter
3/13/17,237.809998,57256800,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.16,11.35,Winter
3/14/17,236.899994,59880800,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.39,12.3,Winter
3/15/17,238.949997,96081800,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.12,11.63,Winter
3/16/17,238.479996,78344000,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.29,11.21,Winter
3/17/17,237.029999,89002100,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.38,11.28,Winter
3/20/17,236.770004,52537000,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.71,11.34,Spring
3/21/17,233.729996,131809300,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.15,12.47,Spring
3/22/17,234.279999,97569200,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.95,12.81,Spring
3/23/17,234.029999,100410300,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.65,13.12,Spring
3/24/17,233.860001,112504900,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.86,12.96,Spring
3/27/17,233.619995,87454500,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,14.78,12.5,Spring
3/28/17,235.320007,93483900,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,12.44,11.53,Spring
3/29/17,235.539993,61950400,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.54,11.42,Spring
3/30/17,236.289993,56737900,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.37,11.54,Spring
3/31/17,235.740005,73733100,0,0,0,0,0,4.4,19237.435,Donald Trump,Republican,11.61,12.37,Spring
4/3/17,235.330002,85546500,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,12.59,12.38,Spring
4/4/17,235.479996,56466200,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,12.71,11.79,Spring
4/5/17,234.779999,108800600,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,11.89,12.89,Spring
4/6/17,235.440002,69135800,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,13.11,12.39,Spring
4/7/17,235.199997,74412300,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,13.17,12.87,Spring
4/10/17,235.339996,67615300,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,13.24,14.05,Spring
4/11/17,235.059998,88045300,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,14.32,15.07,Spring
4/12/17,234.029999,81864400,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,15.16,15.77,Spring
4/13/17,232.509995,92880400,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,15.89,15.96,Spring
4/17/17,234.570007,68405400,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,16.190001,14.66,Spring
4/18/17,233.869995,83225800,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,14.5,14.42,Spring
4/19/17,233.440002,68699900,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,14,14.93,Spring
4/20/17,235.339996,92572200,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,14.59,14.15,Spring
4/21/17,234.589996,110389800,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,13.85,14.63,Spring
4/24/17,237.169998,119209900,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,11.56,10.84,Spring
4/25/17,238.550003,76698300,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.81,10.76,Spring
4/26/17,238.399994,84702500,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.61,10.85,Spring
4/27/17,238.600006,57410300,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.72,10.36,Spring
4/28/17,238.080002,63532800,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.39,10.82,Spring
5/1/17,238.679993,66882500,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.92,10.11,Spring
5/2/17,238.770004,57375700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.15,10.59,Spring
5/3/17,238.479996,73137700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.56,10.68,Spring
5/4/17,238.759995,61462700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.71,10.46,Spring
5/5/17,239.699997,62001300,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.51,10.57,Spring
5/8/17,239.660004,48385700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.53,9.77,Spring
5/9/17,239.440002,51363200,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,9.87,9.96,Spring
5/10/17,239.869995,54293800,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,9.75,10.21,Spring
5/11/17,239.380005,62358300,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.34,10.6,Spring
5/12/17,238.979996,53912700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.72,10.4,Spring
5/15/17,240.300003,61918900,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.54,10.42,Spring
5/16/17,240.080002,51241800,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.46,10.65,Spring
5/17/17,235.820007,172174100,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,11.89,15.59,Spring
5/18/17,236.770004,107047700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,14.06,14.66,Spring
5/19/17,238.309998,115011400,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,14.23,12.04,Spring
5/22/17,239.520004,61010600,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,12.29,10.93,Spring
5/23/17,240.050003,48341700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,11,10.72,Spring
5/24/17,240.610001,46927700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.61,10.02,Spring
5/25/17,241.759995,64071700,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,9.82,9.99,Spring
5/26/17,241.710007,46629900,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,9.93,9.81,Spring
5/30/17,241.5,35201900,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.61,10.38,Spring
5/31/17,241.440002,91796000,0,0,0,0,0,4.4,19379.232,Donald Trump,Republican,10.1,10.41,Spring
6/1/17,243.360001,68962000,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.42,9.89,Spring
6/2/17,244.169998,88666100,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.08,9.75,Spring
6/5/17,243.990005,44698800,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.08,10.07,Spring
6/6/17,243.210007,50375400,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.19,10.45,Spring
6/7/17,243.660004,54144300,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.48,10.39,Spring
6/8/17,243.779999,65950700,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.27,10.16,Spring
6/9/17,243.410004,132256400,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,9.93,10.7,Spring
6/12/17,243.360001,86108100,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,11.19,11.46,Spring
6/13/17,244.550003,60067000,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,11.12,10.42,Spring
6/14/17,244.240005,78602300,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.33,10.64,Spring
6/15/17,243.770004,66464900,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,11.06,10.9,Spring
6/16/17,242.639999,84553100,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.63,10.38,Spring
6/19/17,244.660004,65123800,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.57,10.37,Spring
6/20/17,243.009995,56906400,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.28,10.86,Spring
6/21/17,242.949997,55977600,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,11.03,10.75,Summer
6/22/17,242.839996,44148100,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.81,10.48,Summer
6/23/17,243.130005,66986800,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.25,10.02,Summer
6/26/17,243.289993,56700500,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.13,9.9,Summer
6/27/17,241.330002,82247700,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,10.04,11.06,Summer
6/28/17,243.490005,70042600,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,11.17,10.03,Summer
6/29/17,241.350006,106949700,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,9.79,11.44,Summer
6/30/17,241.800003,86820700,0,0,0,0,0,4.3,19379.232,Donald Trump,Republican,11.74,11.18,Summer
7/3/17,242.210007,39153800,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,11.07,11.22,Summer
7/5/17,242.770004,54427600,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,11.2,11.07,Summer
7/6/17,240.550003,65400800,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,11.2,12.54,Summer
7/7/17,242.110001,57972300,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,12.48,11.19,Summer
7/10/17,242.369995,36663300,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,11.26,11.11,Summer
7/11/17,242.190002,50354600,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,10.79,10.89,Summer
7/12/17,244.009995,59610400,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,10.85,10.3,Summer
7/13/17,244.419998,39471600,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,10.07,9.9,Summer
7/14/17,245.559998,60262700,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,10.09,9.51,Summer
7/17/17,245.529999,33531900,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.77,9.82,Summer
7/18/17,245.660004,42742500,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.86,9.89,Summer
7/19/17,246.990005,51034300,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.69,9.79,Summer
7/20/17,247.100006,47135200,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.66,9.58,Summer
7/21/17,246.880005,82340800,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.52,9.36,Summer
7/24/17,246.820007,46622300,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.94,9.43,Summer
7/25/17,247.419998,54915600,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.4,9.43,Summer
7/26/17,247.429993,47575400,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.25,9.6,Summer
7/27/17,247.199997,70766600,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,9.33,10.11,Summer
7/28/17,246.910004,50088400,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,10.62,10.29,Summer
7/31/17,246.770004,65838700,0,0,0,0,0,4.3,19617.288,Donald Trump,Republican,10.53,10.26,Summer
8/1/17,247.320007,55050400,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,10.19,10.09,Summer
8/2/17,247.440002,47211200,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,10.08,10.28,Summer
8/3/17,246.960007,40856000,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,10.47,10.44,Summer
8/4/17,247.410004,60191800,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,10.48,10.03,Summer
8/7/17,247.869995,31995000,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,10.19,9.93,Summer
8/8/17,247.259995,61719400,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,10.04,10.96,Summer
8/9/17,247.25,62632600,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.49,11.11,Summer
8/10/17,243.759995,120479500,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.57,16.040001,Summer
8/11/17,244.119995,74869900,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,16.17,15.51,Summer
8/14/17,246.539993,73291900,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,14.05,12.33,Summer
8/15/17,246.509995,55242700,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.78,12.04,Summer
8/16/17,246.940002,56715500,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.59,11.74,Summer
8/17/17,243.089996,128490400,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.81,15.55,Summer
8/18/17,242.710007,136748000,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,15.38,14.26,Summer
8/21/17,242.899994,65469700,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,14.59,13.19,Summer
8/22/17,245.440002,63140100,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,12.6,11.35,Summer
8/23/17,244.559998,50203800,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.51,12.25,Summer
8/24/17,243.990005,50741700,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,12.06,12.23,Summer
8/25/17,244.559998,64445900,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,12.2,11.28,Summer
8/28/17,244.570007,40565600,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,12.09,11.32,Summer
8/29/17,244.850006,51135700,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,13.33,11.7,Summer
8/30/17,246.009995,62030800,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.4,11.22,Summer
8/31/17,247.490005,103803900,0,0,0,0,0,4.4,19617.288,Donald Trump,Republican,11.07,10.59,Summer
9/1/17,247.839996,62007000,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.33,10.13,Summer
9/5/17,246.059998,91398800,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,11.75,12.23,Summer
9/6/17,246.899994,57916900,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,12.27,11.63,Summer
9/7/17,246.869995,58034700,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,11.93,11.55,Summer
9/8/17,246.580002,63832800,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,11.87,12.12,Summer
9/11/17,249.210007,71364800,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,11.38,10.73,Summer
9/12/17,250.050003,56896000,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.66,10.58,Summer
9/13/17,250.169998,59228000,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.72,10.5,Summer
9/14/17,250.089996,95446300,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.57,10.44,Summer
9/15/17,249.190002,95432400,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.51,10.17,Summer
9/18/17,249.720001,46235200,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.18,10.15,Summer
9/19/17,249.970001,47108100,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.16,10.18,Summer
9/20/17,250.059998,59574100,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.04,9.78,Summer
9/21/17,249.389999,48211400,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,9.74,9.67,Summer
9/22/17,249.440002,51214000,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,9.9,9.59,Fall
9/25/17,248.929993,57064400,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.08,10.21,Fall
9/26/17,249.080002,54082000,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,10.42,10.17,Fall
9/27/17,250.050003,81001400,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,9.9,9.87,Fall
9/28/17,250.350006,44778800,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,9.74,9.55,Fall
9/29/17,251.229996,85578000,0,0,0,0,0,4.2,19617.288,Donald Trump,Republican,9.59,9.51,Fall
10/2/17,252.320007,59023000,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.59,9.45,Fall
10/3/17,252.860001,66810200,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.3,9.51,Fall
10/4/17,253.160004,55953600,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.53,9.63,Fall
10/5/17,254.660004,63522800,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.48,9.19,Fall
10/6/17,254.369995,80646000,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.23,9.65,Fall
10/9/17,253.949997,35803100,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.92,10.33,Fall
10/10/17,254.619995,43057400,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,10.15,10.08,Fall
10/11/17,255.020004,47674300,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.95,9.85,Fall
10/12/17,254.639999,47065100,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.94,9.91,Fall
10/13/17,254.949997,54800400,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.95,9.61,Fall
10/16/17,255.289993,38221700,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.95,9.91,Fall
10/17/17,255.470001,31561000,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.85,10.31,Fall
10/18/17,255.720001,40888300,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,10.34,10.07,Fall
10/19/17,255.789993,61903800,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,10.22,10.05,Fall
10/20/17,257.109985,89176400,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,9.92,9.97,Fall
10/23/17,256.109985,63915300,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,10.25,11.07,Fall
10/24/17,256.559998,66935900,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,10.89,11.16,Fall
10/25/17,255.289993,103715300,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,11.34,11.23,Fall
10/26/17,255.619995,69798000,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,11.17,11.3,Fall
10/27/17,257.709991,85562500,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,11.12,9.8,Fall
10/30/17,256.75,54285700,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,10.28,10.5,Fall
10/31/17,257.149994,60304800,0,0,0,0,0,4.1,19937.963,Donald Trump,Republican,10.34,10.18,Fall
11/1/17,257.48999,54202700,0,0,0,0,0,4.2,19937.963,Donald Trump,Republican,9.79,10.2,Fall
11/2/17,257.589996,56449500,0,0,0,0,0,4.2,19937.963,Donald Trump,Republican,10.44,9.93,Fall
11/3/17,258.450012,59589700,0,0,0,0,0,4.2,19937.963,Donald Trump,Republican,9.83,9.14,Fall
11/6/17,258.850006,49652600,0,0,0,0,0,4.2,19937.963,Donald Trump,Republican,9.63,9.4,Fall
11/7/17,258.670013,57502200,0,0,0,0,0,4.2,19937.963,Donald Trump,Republican,9.31,9.89,Fall
